job_201105231717_0035	PigLatin:tmpD1nLQa	10537218	9847708	5354905	1306231891	88	87	37	124	2	1		
job_201105231717_0036	PigLatin:tmp84OLRG	502	502	313	1306231992	73	15	0	15	1	0		
job_201105231717_0037	PigLatin:tmp84OLRG	685	685	313	1306232071	24	12	0	12	1	0		
job_201105231717_0038	PigLatin:tmp84OLRG	5355426	156040	4430375	1306232099	96	27	1552	1579	1	49		
job_201105231717_0039	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2010-11-01'(Stage-1)	6316500628	0	6778347231	1306232508	95	5069	0	5069	203	0		
job_201105231717_0040	PigLatin:stage_adwords_keywords_adspend\.pig	49116273	0	49116273	1306232918	30	21	0	21	1	0		
job_201105231717_0041	PigLatin:stage_adwords_placements_adspend\.pig	16263269	0	16263269	1306232977	18	12	0	12	1	0		
job_201105231717_0042	PigLatin:stage_adspend_adcenter_keywords\.pig	3166725	0	3166725	1306233011	32	24	0	24	1	0		
job_201105231717_0043	PigLatin:stage_doubleclick_adspend\.pig	99964	61840	76875	1306233065	32	6	21	27	2	1		
job_201105231717_0044	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2010-11-01'(Stage-1)	9214632671	0	9877048890	1306233085	113	6203	0	6203	232	0		
job_201105231717_0045	PigLatin:stage_commission_junction_adspend\.pig	491924	0	491924	1306233108	34	22	0	22	1	0		
job_201105231717_0046	PigLatin:load_groupon_production\.user_identities\.pig	12106070548	0	12106070548	1306233739	842	9769	0	9769	183	0		
job_201105231717_0047	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2011-03-07'(Stage-1)	246084208	0	269174231	1306233847	48	1265	0	1265	77	0		
job_201105231717_0048	INSERT overwrite local direct\.\.\.'2010-11-01'(Stage-1)	20059088	0	21476026	1306233930	83	3945	0	3945	203	0		
job_201105231717_0049	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2010-03-01'(Stage-1)	83432236	0	88670666	1306234028	32	851	0	851	63	0		
job_201105231717_0050	PigLatin:et_loads\.pig	647021209	0	647021209	1306234808	33	210	0	210	10	0		
job_201105231717_0051	PigLatin:et_loads\.pig	3607401	0	3607401	1306234809	23	9	0	9	1	0		
job_201105231717_0052	PigLatin:et_loads\.pig	372131125	0	372131125	1306234809	29	87	0	87	6	0		
job_201105231717_0053	PigLatin:load_merchants-i9znJBo9\.pig	426539	0	426539	1306235305	17	9	0	9	1	0		
job_201105231717_0054	PigLatin:ZscCTo70hS	1295677418	0	1295677418	1306235362	95	780	0	780	20	0		
job_201105231717_0055	PigLatin:load_merchant_locations-gsLQea1u\.pig	127236	0	127236	1306235377	20	9	0	9	1	0		
job_201105231717_0056	PigLatin:load_merchant_categories-RsqeP28E\.pig	853078	0	853078	1306235378	19	18	0	18	2	0		
job_201105231717_0057	INSERT overwrite local dire\.\.\.'/analytic/%')(Stage-1)	1119982151189	0	24888348035	1306235498	6780	372045	0	372045	5313	0		
job_201105231717_0058	PigLatin:load_deals-pyDHTErv\.pig	79289355	78776001	74938048	1306235964	81	44	31	76	2	1		
job_201105231717_0059	PigLatin:load_deals-pyDHTErv\.pig	74949206	73987324	74553122	1306236052	89	57	49	107	3	1		
job_201105231717_0060	PigLatin:stage_deal_locations\.pig	19916994	0	19916994	1306236255	46	30	0	30	1	0		
job_201105231717_0061	PigLatin:load_deal_options-W7mTf7uM\.pig	11423261	0	11423261	1306236256	56	26	0	26	1	0		
job_201105231717_0063	PigLatin:load_orders-IkAFviYA\.pig	21978793	0	21978793	1306236394	61	29	0	29	1	0		
job_201105231717_0064	PigLatin:adhoc_weblogs_load\.pig	17207352145	0	17207352145	1306236947	2488	25647	0	25647	280	0		
job_201105231717_0065	PigLatin:load_collections-Xyr7TXS6\.pig	25245650	0	25245650	1306237158	39	21	0	21	1	0		
job_201105231717_0066	PigLatin:stage_send_jobs\.pig	4679863	4679863	5070144	1306237963	30	15	0	15	1	0		
job_201105231717_0067	PigLatin:stage_send_jobs\.pig	5070519	12878	117	1306237999	54	9	18	27	1	1		
job_201105231717_0068	PigLatin:stage_send_jobs\.pig	5070519	5176698	5070144	1306238062	89	12	15	27	1	1		
job_201105231717_0069	PigLatin:stage_send_jobs\.pig	5070519	6224479	183302	1306238161	89	12	18	30	1	1		
job_201105231717_0070	PigLatin:stage_email_bounces\.pig	32661136	0	32661136	1306238315	43	27	0	27	1	0		
job_201105231717_0071	PigLatin:stage_unsubs\.pig	2048984	0	2048984	1306238316	27	12	0	12	1	0		
job_201105231717_0073	PigLatin:load_email_clicks-SkfUX_oJ\.pig	4679863	4679863	5070144	1306238325	36	15	0	15	1	0		
job_201105231717_0072	PigLatin:stage_email_sends\.pig	3975868121	0	3975868121	1306238327	245	2073	0	2073	60	0		
job_201105231717_0074	PigLatin:load_email_opens-3IzxYFhT\.pig	4679863	4679863	5070144	1306238329	42	18	0	18	1	0		
job_201105231717_0075	PigLatin:load_email_clicks-SkfUX_oJ\.pig	5070516	12886	119	1306238367	36	6	15	21	1	1		
job_201105231717_0076	PigLatin:load_email_opens-3IzxYFhT\.pig	5070518	12880	117	1306238379	52	11	18	30	1	1		
job_201105231717_0077	PigLatin:load_email_clicks-SkfUX_oJ\.pig	5070516	5176698	5070144	1306238410	47	12	18	30	1	1		
job_201105231717_0078	PigLatin:load_email_opens-3IzxYFhT\.pig	5070518	5176698	5070144	1306238436	46	12	18	30	1	1		
job_201105231717_0079	PigLatin:load_email_clicks-SkfUX_oJ\.pig	5070517	881335	28384	1306238462	52	12	18	30	1	1		
job_201105231717_0080	PigLatin:load_email_opens-3IzxYFhT\.pig	5070519	881335	28384	1306238489	35	9	15	24	1	1		
job_201105231717_0081	PigLatin:load_email_clicks-SkfUX_oJ\.pig	520600989	0	520600989	1306238536	99	258	0	258	8	0		
job_201105231717_0082	PigLatin:load_email_opens-3IzxYFhT\.pig	921940645	0	921940645	1306238537	150	629	0	629	14	0		
job_201105231717_0083	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2010-11-01'(Stage-1)	6316500628	0	6778347231	1306242881	96	5220	0	5220	203	0		
job_201105231717_0084	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2010-11-01'(Stage-1)	9214632671	0	9877048890	1306243105	117	6272	0	6272	232	0		
job_201105231717_0085	PigLatin:tmpHXCx37	508	508	313	1306253681	13	6	0	6	1	0		
job_201105231717_0086	PigLatin:tmpHXCx37	388	388	621	1306253682	17	9	0	9	1	0		
job_201105231717_0087	PigLatin:tmpHXCx37	17207349765	14375093733	8081431153	1306253707	1865	91796	28276	120072	260	18		
job_201105231717_0088	PigLatin:tmpHpBOni	2955	2955	509	1306255589	14	6	0	6	1	0		
job_201105231717_0089	PigLatin:tmpHpBOni	879	879	509	1306255607	15	6	0	6	1	0		
job_201105231717_0090	PigLatin:tmpHpBOni	8081500388	209099632	6752699136	1306255629	480	20712	17699	38411	135	49		
job_201105231717_0091	PigLatin:load_subscriptions-bix7ads2\.pig	96716850	0	96716850	1306255949	81	63	0	63	2	0		
job_201105231717_0092	PigLatin:load_subscriptions-SRb7cXA1\.pig	96716850	0	96716850	1306256091	27	39	0	39	2	0		
job_201105231717_0093	PigLatin:load_subscriptions-LWJ4KmgJ\.pig	96716850	0	96716850	1306257281	26	27	0	27	2	0		
job_201105231717_0094	PigLatin:load_orders-5xc_DCZX\.pig	21978793	0	21978793	1306259339	17	9	0	9	1	0		
job_201105231717_0095	PigLatin:load_orders-xLdLQn3i\.pig	21978793	0	21978793	1306259961	16	9	0	9	1	0		
job_201105231717_0096	PigLatin:load_orders-dtdcKzNh\.pig	21978793	0	21978793	1306260656	18	9	0	9	1	0		
job_201105231717_0098	PigLatin:load_orders-IAgDjtGN\.pig	21978793	0	21978793	1306261801	23	15	0	15	1	0		
job_201105231717_0099	PigLatin:load_orders-xDdhOT2u\.pig	21978793	0	21978793	1306262457	19	9	0	9	1	0		
job_201105231717_0100	PigLatin:load_orders-0WYMFTNq\.pig	17963078	0	17963078	1306263108	17	9	0	9	1	0		
job_201105231717_0101	PigLatin:load_orders-tYgp9dfa\.pig	13599817	0	13599817	1306263719	17	9	0	9	1	0		
job_201105231717_0102	PigLatin:load_users-QDGxe7yy\.pig	72338466	0	72338466	1306267023	37	27	0	27	1	0		
job_201105231717_0103	Job6189490037209087739\.jar	1295677418	42317370	29246418	1306267032	34	216	0	216	20	0		
job_201105231717_0104	Job9116624493716865264\.jar	1295677418	42317370	52812248	1306267148	33	228	0	228	20	0		
job_201105231717_0105	Job9200107592225714674\.jar	5456	5456	6137	1306267469	13	6	0	6	1	0		
job_201105231717_0107	INSERT overwrite local dire\.\.\.'/analytic/%')(Stage-1)	605443107169	0	14563588074	1306268816	3572	208048	0	208048	2796	0		
job_201105231717_0108	PigLatin:DefaultJobName	806369143	1461759150	393102792	1306269362	619	1789	473	2263	12	1		
job_201105231717_0109	Job5857136113900784778\.jar	5879	5879	2729	1306270319	32	12	0	12	1	0		
job_201105231717_0110	Job7497533305429109523\.jar	5879	5879	6751	1306270537	23	12	0	12	1	0		
job_201105231717_0111	Job8174678618227290022\.jar	5879	5879	3161	1306270853	103	17	0	17	1	0		
job_201105231717_0112	Job6034284657022682510\.jar	5879	5879	2729	1306271010	47	17	0	17	1	0		
job_201105231717_0113	Job8565245283412432428\.jar	5879	5879	2945	1306271081	73	12	0	12	1	0		
job_201105231717_0114	Job4652083254214928400\.jar	5879	5879	3161	1306271472	34	14	0	14	1	0		
job_201105231717_0115	Job3437867479841374408\.jar	5879	5879	2729	1306271671	84	12	0	12	1	0		
job_201105231717_0116	Job4248920622392983542\.jar	5879	5879	4673	1306271794	43	22	0	22	1	0		
job_201105231717_0117	Job6038532955239845651\.jar	5879	5879	6859	1306272445	15	6	0	6	1	0		
job_201105231717_0118	Job2807725669541898263\.jar	5456	5456	5887	1306272578	14	6	0	6	1	0		
job_201105231717_0119	Job2755868693036706711\.jar	5456	5456	9697	1306273343	14	6	0	6	1	0		
job_201105231717_0120	PigLatin:tZ6pOoolkh	60497704	0	60497704	1306274147	26	18	0	18	1	0		
job_201105231717_0121	PigLatin:load_orders-kHLe4sQa\.pig	13599817	0	13599817	1306274168	15	9	0	9	1	0		
job_201105231717_0122	PigLatin:load_orders-ZUQcZ5CA\.pig	13599817	0	13599817	1306274481	18	9	0	9	1	0		
job_201105231717_0123	PigLatin:merge_hdfs_experiments\.pig	1406142060	1827813376	4210708058	1306274575	1315	605	1285	1891	21	1		
job_201105231717_0124	PigLatin:load_impressions-5Go2xnEJ\.pig	8402830869	0	8402830869	1306275333	2193	25228	0	25228	125	0		
job_201105231717_0125	PigLatin:merge_hdfs_experiments\.pig	2759702222	1997461260	1498	1306275893	173	1585	123	1708	42	1		
job_201105231717_0126	PigLatin:merge_hdfs_experiments\.pig	1406142060	1869716208	4294513722	1306276775	1281	552	1246	1799	21	1		
job_201105231717_0127	PigLatin:load_users-n8gXPpRT\.pig	72338466	0	72338466	1306278021	39	33	0	33	1	0		
job_201105231717_0128	PigLatin:merge_hdfs_experiments\.pig	2801607270	2081266924	1498	1306278058	167	1488	117	1606	42	1		
job_201105231717_0129	PigLatin:load_users-lIPLD2B5\.pig	72338466	0	72338466	1306278170	31	24	0	24	1	0		
job_201105231717_0130	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306279089	73	700	0	700	23	0		
job_201105231717_0131	PigLatin:stage_experiments\.pig	1890	0	1890	1306279089	10	3	0	3	1	0		
job_201105231717_0132	PigLatin:load_subscriptions-82yvHNM4\.pig	96716850	0	96716850	1306279138	24	27	0	27	2	0		
job_201105231717_0133	PigLatin:load_subscriptions-GXy8YsD7\.pig	96716850	0	96716850	1306279298	26	27	0	27	2	0		
job_201105231717_0134	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306279349	89	809	0	809	23	0		
job_201105231717_0135	PigLatin:stage_experiments\.pig	1890	0	1890	1306279349	13	3	0	3	1	0		
job_201105231717_0136	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306279755	80	724	0	724	23	0		
job_201105231717_0137	PigLatin:stage_experiments\.pig	1890	0	1890	1306279755	13	3	0	3	1	0		
job_201105231717_0138	PigLatin:load_users-p5vYhRfk\.pig	72338466	0	72338466	1306280198	36	27	0	27	1	0		
job_201105231717_0139	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306280843	75	700	0	700	23	0		
job_201105231717_0140	PigLatin:stage_experiments\.pig	1890	0	1890	1306280844	11	3	0	3	1	0		
job_201105231717_0141	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306280939	73	676	0	676	23	0		
job_201105231717_0142	PigLatin:stage_experiments\.pig	1890	0	1890	1306280940	11	3	0	3	1	0		
job_201105231717_0143	PigLatin:load_users-5PeAcSZ2\.pig	123269162	0	123269162	1306281377	28	33	0	33	2	0		
job_201105231717_0144	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306281417	81	748	0	748	23	0		
job_201105231717_0145	PigLatin:stage_experiments\.pig	1890	0	1890	1306281418	13	3	0	3	1	0		
job_201105231717_0146	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306281560	76	697	0	697	23	0		
job_201105231717_0147	PigLatin:stage_experiments\.pig	1890	0	1890	1306281561	12	3	0	3	1	0		
job_201105231717_0148	PigLatin:Lpupjpvrse	94590373	0	94590373	1306281677	40	48	0	48	2	0		
job_201105231717_0149	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306281868	137	1003	0	1003	23	0		
job_201105231717_0150	PigLatin:stage_experiments\.pig	1890	0	1890	1306281869	13	3	0	3	1	0		
job_201105231717_0151	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306283002	108	721	0	721	23	0		
job_201105231717_0152	PigLatin:stage_experiments\.pig	1890	0	1890	1306283003	14	3	0	3	1	0		
job_201105231717_0153	PigLatin:stage_experiments\.pig	1495725410	0	1495725410	1306285219	85	829	0	829	23	0		
job_201105231717_0154	PigLatin:stage_experiments\.pig	1890	0	1890	1306285220	13	3	0	3	1	0		
job_201105231717_0155	users\.jar	424	424	13825637083	1306305619	784	2880	0	2880	4	0		
job_201105231717_0156	PigLatin:load_staging\.users\.pig	13852449815	0	13852449815	1306306498	729	8349	0	8349	208	0		
job_201105231717_0157	user_identities\.jar	534	534	12111612091	1306307241	1753	5490	0	5490	5	0		
job_201105231717_0159	voucher_barcodes\.jar	534	534	8068629508	1306309523	535	2021	0	2021	5	0		
job_201105231717_0160	PigLatin:load_staging\.user_identities\.pig	12135141318	0	12135141318	1306309853	610	43761	0	43761	184	0		
job_201105231717_0162	subscriptions\.jar	534	534	7211715932	1306310244	302	1114	0	1114	5	0		
job_201105231717_0163	PigLatin:load_staging\.subscriptions\.pig	7225518527	0	7225518527	1306310576	261	2886	0	2886	110	0		
job_201105231717_0164	PigLatin:load_staging\.voucher_barcodes\.pig	8083747557	0	8083747557	1306310610	302	3365	0	3365	122	0		
job_201105231717_0165	orders\.jar	532	532	6805577744	1306310856	373	1396	0	1396	5	0		
job_201105231717_0166	PigLatin:load_staging\.orders\.pig	6818328494	0	6818328494	1306311256	299	3332	0	3332	103	0		
job_201105231717_0167	campaign_membership_leads\.jar	532	532	5534907357	1306311565	350	1234	0	1234	5	0		
job_201105231717_0168	PigLatin:load_staging\.campaign_membership_leads\.pig	5545425072	0	5545425072	1306311939	169	1768	0	1768	85	0		
job_201105231717_0169	subscription_leads\.jar	534	534	6623904468	1306312119	692	1889	0	1889	5	0		
job_201105231717_0170	PigLatin:load_staging\.subscription_leads\.pig	6636262500	0	6636262500	1306312840	184	1805	0	1805	101	0		
job_201105231717_0171	campaign_membership_coupons\.jar	426	426	8333313812	1306313034	464	1712	0	1712	4	0		
job_201105231717_0172	PigLatin:load_staging\.campaign_membership_coupons\.pig	8349352220	0	8349352220	1306313528	187	2068	0	2068	126	0		
job_201105231717_0173	user_billing_transactions\.jar	534	534	17781808113	1306313730	1683	6402	0	6402	5	0		
job_201105231717_0174	PigLatin:adhoc_weblogs_load\.pig	17064984606	0	17064984606	1306314009	1901	21917	0	21917	274	0		
job_201105231717_0175	PigLatin:load_staging\.user_billing_transactions\.pig	17816249740	0	17816249740	1306315453	526	6092	0	6092	268	0		
job_201105231717_0176	user_leads\.jar	424	424	3832346153	1306315811	409	1384	0	1384	4	0		
job_201105231717_0177	PigLatin:load_groupon_production\.user_leads\.pig	3839576467	0	3839576467	1306316251	188	2013	0	2013	59	0		
job_201105231717_0178	PigLatin:email_impressions_vertica_load\.pig	8576038244	0	8576038244	1306316364	1316	15099	0	15099	128	0		
job_201105231717_0179	campaign_membership_leads\.jar	532	532	5535110224	1306316449	345	1225	0	1225	5	0		
job_201105231717_0180	PigLatin:load_groupon_production\.campaign_membership_leads\.pig	5545496952	0	5545496952	1306316822	224	2438	0	2438	85	0		
job_201105231717_0181	user_identities\.jar	534	534	12112176456	1306317055	1023	2989	0	2989	5	0		
job_201105231717_0182	PigLatin:load_groupon_production\.user_identities\.pig	12135312651	0	12135312651	1306318110	633	6434	0	6434	184	0		
job_201105231717_0183	PigLatin:tmpSW9vyW	508	508	313	1306318246	17	9	0	9	1	0		
job_201105231717_0184	PigLatin:tmpSW9vyW	388	388	621	1306318258	14	6	0	6	1	0		
job_201105231717_0185	PigLatin:tmpSW9vyW	17064983051	14135413787	8054229545	1306318281	1873	86497	28661	115159	257	18		
job_201105231717_0186	PigLatin:stage_adwords_keywords_adspend\.pig	53271413	0	53271413	1306319720	79	36	0	36	1	0		
job_201105231717_0187	PigLatin:stage_adwords_placements_adspend\.pig	18268499	0	18268499	1306319804	37	24	0	24	1	0		
job_201105231717_0188	PigLatin:stage_adspend_adcenter_keywords\.pig	3469212	0	3469212	1306319850	26	14	0	14	1	0		
job_201105231717_0189	PigLatin:stage_doubleclick_adspend\.pig	103922	64326	80657	1306319885	28	6	12	18	2	1		
job_201105231717_0190	PigLatin:stage_commission_junction_adspend\.pig	684842	0	684842	1306319919	14	6	0	6	1	0		
job_201105231717_0191	PigLatin:tmpegqIJA	2950	2950	538	1306320168	13	6	0	6	1	0		
job_201105231717_0192	PigLatin:tmpegqIJA	908	908	538	1306320185	13	6	0	6	1	0		
job_201105231717_0193	PigLatin:tmpegqIJA	8054299052	193029868	6752519279	1306320203	479	21090	17808	38899	137	49		
job_201105231717_0194	PigLatin:et_loads\.pig	923591333	0	923591333	1306321209	47	312	0	312	14	0		
job_201105231717_0195	PigLatin:et_loads\.pig	4679863	0	4679863	1306321209	15	6	0	6	1	0		
job_201105231717_0196	PigLatin:et_loads\.pig	521489821	0	521489821	1306321210	31	135	0	135	8	0		
job_201105231717_0197	INSERT overwrite local dire\.\.\.'/analytic/%')(Stage-1)	1154200953720	0	25857155413	1306321901	6502	383123	0	383123	5409	0		
job_201105231717_0198	PigLatin:R4GZM_9mt4	1581311457	0	1581311457	1306321927	136	1032	0	1032	24	0		
job_201105231717_0199	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2010-11-01'(Stage-1)	6369771892	0	6835547919	1306329061	104	5699	0	5699	204	0		
job_201105231717_0200	INSERT OVERWRITE LOCAL DIRECT\.\.\.'2010-11-01'(Stage-1)	9232901021	0	9896653289	1306329315	117	6728	0	6728	233	0		
job_201105231717_0201	PigLatin:stage_domains\.pig	15443	0	15443	1306349855	11	3	0	3	1	0		
job_201105231717_0202	PigLatin:stage_send_jobs\.pig	4841261	4841261	5244603	1306351025	12	6	0	6	1	0		
job_201105231717_0203	PigLatin:load_subscriptions-2cs6o5Qb\.pig	88577253	0	88577253	1306351029	32	39	0	39	2	0		
job_201105231717_0204	PigLatin:stage_deal_locations\.pig	20057003	0	20057003	1306351031	50	42	0	42	1	0		
job_201105231717_0205	PigLatin:load_orders-k3ozfAAL\.pig	22450725	0	22450725	1306351031	53	42	0	42	1	0		
job_201105231717_0206	PigLatin:stage_send_jobs\.pig	5244975	12868	119	1306351041	31	6	15	21	1	1		
job_201105231717_0207	PigLatin:stage_send_jobs\.pig	5244975	5354721	5244603	1306351078	28	3	15	18	1	1		
job_201105231717_0208	PigLatin:stage_send_jobs\.pig	5244975	6437548	256061	1306351115	41	6	24	30	1	1		
job_201105231717_0209	PigLatin:merge_hdfs_experiments\.pig	5879	8152	1026	1306351161	25	3	12	15	1	1		
job_201105231717_0210	PigLatin:merge_hdfs_experiments\.pig	1252114098	1814163470	1368767516	1306351446	103	804	57	861	19	1		
job_201105231717_0211	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306351567	15	12	0	12	2	0		
job_201105231717_0212	PigLatin:merge_hdfs_experiments\.pig	1213131312	1758211794	1326923015	1306351677	95	725	45	771	18	1		
job_201105231717_0213	PigLatin:load_collections-u25gNDNC\.pig	29696928	0	29696928	1306351743	26	18	0	18	1	0		
job_201105231717_0214	PigLatin:load_subscriptions-ou3_4Zsm\.pig	88577253	0	88577253	1306357049	23	24	0	24	2	0		
job_201105231717_0215	PigLatin:load_subscriptions-vrxYokEE\.pig	88577253	0	88577253	1306358720	22	24	0	24	2	0		
job_201105231717_0216	PigLatin:DteE4AcBK_	88577253	0	88577253	1306359777	28	30	0	30	2	0		
job_201105231717_0217	PigLatin:load_email_clicks-9ToEDlKT\.pig	4841261	4841261	5244603	1306359980	15	6	0	6	1	0		
job_201105231717_0218	PigLatin:load_impressions-FH5kHS2O\.pig	8576038244	0	8576038244	1306359986	2348	26796	0	26796	128	0		
job_201105231717_0220	PigLatin:load_email_clicks-9ToEDlKT\.pig	5244976	12884	119	1306360002	27	3	15	18	1	1		
job_201105231717_0219	PigLatin:load_email_opens-_J3PvSLQ\.pig	4841261	4841261	5244603	1306360002	14	6	0	6	1	0		
job_201105231717_0221	PigLatin:stage_unsubs\.pig	2909169	0	2909169	1306360003	19	9	0	9	1	0		
job_201105231717_0222	PigLatin:stage_email_bounces\.pig	33284392	0	33284392	1306360006	19	12	0	12	1	0		
job_201105231717_0223	PigLatin:stage_email_sends\.pig	3905202245	0	3905202245	1306360007	247	2649	0	2649	59	0		
job_201105231717_0224	PigLatin:load_email_opens-_J3PvSLQ\.pig	5244975	12884	119	1306360019	29	3	15	18	1	1		
job_201105231717_0225	PigLatin:load_email_clicks-9ToEDlKT\.pig	5244976	5354721	5244603	1306360034	36	3	18	21	1	1		
job_201105231717_0226	PigLatin:load_email_opens-_J3PvSLQ\.pig	5244975	5354721	5244603	1306360051	31	6	15	21	1	1		
job_201105231717_0227	PigLatin:load_email_clicks-9ToEDlKT\.pig	5244976	909677	39288	1306360075	38	10	12	22	1	1		
job_201105231717_0228	PigLatin:load_email_opens-_J3PvSLQ\.pig	5244976	909677	39288	1306360088	26	3	12	15	1	1		
job_201105231717_0229	PigLatin:load_email_clicks-9ToEDlKT\.pig	545475792	0	545475792	1306360118	126	913	0	913	9	0		
job_201105231717_0230	PigLatin:load_email_opens-_J3PvSLQ\.pig	875503711	0	875503711	1306360120	142	990	0	990	13	0		
job_201105231717_0231	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306361131	12	12	0	12	2	0		
job_201105231717_0232	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306362452	12	12	0	12	2	0		
job_201105231717_0233	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306362521	13	12	0	12	2	0		
job_201105231717_0234	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306363542	14	12	0	12	2	0		
job_201105231717_0235	Job7697541678275966166\.jar	966542840	1007966333	2192	1306363691	181	321	156	477	15	1		
job_201105231717_0236	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306363818	12	12	0	12	2	0		
job_201105231717_0237	Job5772257872937532553\.jar	2566	2792	2192	1306363878	23	3	12	15	1	1		
job_201105231717_0238	Job6109552616270706541\.jar	966542840	582096	20096	1306363978	37	84	24	108	15	1		
job_201105231717_0239	Job2650048422346014219\.jar	20470	27200	18438	1306364020	26	3	12	15	1	1		
job_201105231717_0240	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306364090	14	12	0	12	2	0		
job_201105231717_0241	Job3089359540011823183\.jar	22450725	202833	175719	1306364130	24	3	12	15	1	1		
job_201105231717_0242	Job4455913408473067561\.jar	966542840	582096	20096	1306364130	32	87	18	105	15	1		
job_201105231717_0243	Job4444550374994057960\.jar	20471	27200	24024	1306364167	25	3	12	15	1	1		
job_201105231717_0244	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306364191	13	12	0	12	2	0		
job_201105231717_0245	Job9035724198631345673\.jar	200294	185359	170719	1306364198	24	6	12	18	2	1		
job_201105231717_0246	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306364350	13	12	0	12	2	0		
job_201105231717_0247	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306364425	13	12	0	12	2	0		
job_201105231717_0248	PigLatin:a\.pig	966542840	1125633458	979688265	1306364431	389	1002	345	1348	15	1		
job_201105231717_0249	PigLatin:a\.pig	1002158951	782528520	169719	1306364823	189	213	171	385	16	1		
job_201105231717_0250	PigLatin:a\.pig	170094	175719	169719	1306365015	25	3	12	15	1	1		
job_201105231717_0251	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306365312	16	12	0	12	2	0		
job_201105231717_0252	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306365791	17	12	0	12	2	0		
job_201105231717_0253	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306365902	14	12	0	12	2	0		
job_201105231717_0254	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	7605053	2741760	8	1306366079	26	6	12	18	2	1		
job_201105231717_0255	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306366614	16	12	0	12	2	0		
job_201105231717_0256	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	4108952	1460736	4	1306366908	29	6	12	18	2	1		
job_201105231717_0257	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306367149	15	12	0	12	2	0		
job_201105231717_0258	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	7605053	2741760	8	1306367260	27	6	12	18	2	1		
job_201105231717_0259	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306367677	16	12	0	12	2	0		
job_201105231717_0260	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	130744527	38846646	2	1306367832	30	15	15	30	2	1		
job_201105231717_0261	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	384159215	113035716	8	1306368103	45	57	30	87	7	1		
job_201105231717_0262	PigLatin:a\.pig	966542840	1125633458	979688265	1306368270	376	831	333	1165	15	1		
job_201105231717_0263	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	808451000	237226500	34	1306368591	45	129	30	159	17	1		
job_201105231717_0264	PigLatin:a\.pig	1002158936	782528520	23325038	1306368653	188	198	168	366	16	1		
job_201105231717_0265	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	1318203616	391967982	76	1306369278	46	283	63	346	32	2		
job_201105231717_0266	PigLatin:DefaultJobName	966542840	1125633458	300523183	1306369870	346	880	309	1189	15	1		
job_201105231717_0267	select distinct(division_id) \.\.\.'2011-05-xx'(Stage-1)	2405166950	736037820	243	1306372625	61	1097	123	1220	100	3		
job_201105231717_0268	select count(distinct(divisio\.\.\.'2011-05-xx'(Stage-1)	2464835211	756745254	3	1306372728	97	1165	78	1243	104	1		
job_201105231717_0269	select count(distinct(divisio\.\.\.'2011-05-xx'(Stage-1)	2517744895	774104238	3	1306372939	91	1274	73	1348	115	1		
job_201105231717_0270	select count(distinct(divisio\.\.\.'2011-05-xx'(Stage-1)	2607646326	805101156	4	1306387857	103	1524	85	1610	133	1		
job_201105231717_0271	select list_id, id from gp_divisions(Stage-1)	157565	0	1875	1306388832	13	12	0	12	2	0		
